symbol,step,action_id,trade_action,q_hold,q_buy,q_sell,reward,executed,portfolio_value,cash,shares,current_drawdown,max_drawdown
360ONE,148,0,HOLD,-1.0898412466049194,-1.1077748537063599,-1.1111979484558105,-0.02380315987455031,False,1127553.3706588745,830981.9276657104,287.0,-0.024567343623745713,-0.044869664329502866
360ONE,149,0,HOLD,-1.0508958101272583,-1.061784029006958,-1.062347173690796,-0.023611985503158357,False,1128098.6776657104,830981.9276657104,287.0,-0.024095605188954157,-0.044869664329502866
360ONE,150,0,HOLD,-1.009940505027771,-1.0141019821166992,-1.0462419986724854,-0.03533072703723416,False,1121684.2346725464,830981.9276657104,287.0,-0.02964466151818134,-0.044869664329502866
360ONE,151,2,SELL,-1.0143110752105713,-1.0110348463058472,-1.0103380680084229,-0.02337051871364782,False,1125255.9797951048,859314.7671486206,259.0,-0.026554788414648985,-0.044869664329502866
360ONE,152,1,BUY,-0.9909420013427734,-0.9827511310577393,-1.0250111818313599,-0.006088231903464133,False,1136925.9845993042,844925.1912643432,273.0,-0.016459209719839992,-0.044869664329502866
360ONE,153,1,BUY,-0.9958431124687195,-0.9949770569801331,-1.0302438735961914,-0.002908720368022054,False,1144692.8545944213,844925.1912643432,273.0,-0.009740185300943359,-0.044869664329502866
360ONE,154,0,HOLD,-0.9631073474884033,-0.963270366191864,-0.9886712431907654,-0.00940794585457682,False,1144883.9412643432,844925.1912643432,273.0,-0.009574878555479886,-0.044869664329502866
360ONE,155,0,HOLD,-0.9946101903915405,-0.9992789626121521,-1.0003997087478638,-0.011805574479105747,False,1143600.8545944213,844925.1912643432,273.0,-0.01068486117037954,-0.044869664329502866
360ONE,156,1,BUY,-1.0055691003799438,-1.0036085844039917,-1.010210633277893,-0.00873782941792549,False,1144720.1479293823,844925.1912643432,273.0,-0.009716574170051383,-0.044869664329502866
360ONE,157,0,HOLD,-0.9673152565956116,-0.9686844944953918,-0.9953345060348511,-0.015982057626636424,False,1141116.527934265,844925.1912643432,273.0,-0.012834021836722572,-0.044869664329502866
360ONE,158,1,BUY,-1.0171000957489014,-1.0143938064575195,-1.020747423171997,-0.003682411329733159,False,1146371.777934265,844925.1912643432,273.0,-0.008287769215060947,-0.044869664329502866
360ONE,159,0,HOLD,-0.9967519640922546,-1.006385326385498,-1.0333251953125,-0.010161276898805074,False,1145293.4412643432,844925.1912643432,273.0,-0.009220625104441318,-0.044869664329502866
360ONE,160,0,HOLD,-0.9472604393959045,-0.954651415348053,-0.9549671411514282,-0.010549348588385118,False,1144529.027934265,844925.1912643432,273.0,-0.009881909744734504,-0.044869664329502866
360ONE,161,0,HOLD,-0.9291523098945618,-0.9357575178146362,-0.9514968395233154,-0.0177143777020869,False,1140024.527934265,844925.1912643432,273.0,-0.013778697706158754,-0.044869664329502866
360ONE,162,0,HOLD,-0.9642059803009033,-0.9756410717964172,-0.9754986763000488,-0.017559992600540923,False,1137854.1912643432,844925.1912643432,273.0,-0.015656229464975305,-0.044869664329502866
360ONE,163,0,HOLD,-0.9267042279243469,-0.9354468584060669,-0.9423992037773132,-0.009228956952861566,False,1141539.6912643432,844925.1912643432,273.0,-0.012467948405628192,-0.044869664329502866
360ONE,164,0,HOLD,-0.8912123441696167,-0.9018987417221069,-0.90728360414505,-0.008356421801574856,False,1143901.1479293823,844925.1912643432,273.0,-0.01042508107212852,-0.044869664329502866
360ONE,165,0,HOLD,-0.8316970467567444,-0.8337413668632507,-0.839958667755127,-0.0123006783643361,False,1142822.777934265,844925.1912643432,273.0,-0.011357965790728538,-0.044869664329502866
360ONE,166,0,HOLD,-0.7963322997093201,-0.8017149567604065,-0.8152801990509033,-0.003994672959825135,False,1147054.277934265,844925.1912643432,273.0,-0.007697346796663334,-0.044869664329502866
360ONE,167,0,HOLD,-0.7816399931907654,-0.7894831895828247,-0.7883164286613464,-0.015687098212435663,False,1142454.2345993042,844925.1912643432,273.0,-0.01167678813081932,-0.044869664329502866
360ONE,168,0,HOLD,-0.7980968952178955,-0.8050721287727356,-0.7989374399185181,-0.005262557279888124,False,1146139.7345993042,844925.1912643432,273.0,-0.008488507071472206,-0.044869664329502866
360ONE,169,0,HOLD,-0.787115752696991,-0.791265606880188,-0.8022809624671936,-0.02381029449657018,False,1137321.8545944213,844925.1912643432,273.0,-0.016116747419637586,-0.044869664329502866
360ONE,170,0,HOLD,-0.8824453949928284,-0.8915905356407166,-0.8884087204933167,-0.010664205560261349,False,1140447.6912643432,844925.1912643432,273.0,-0.013412624275064374,-0.044869664329502866
360ONE,171,0,HOLD,-0.8278866410255432,-0.8395766615867615,-0.8411296606063843,-0.0012147899365114682,False,1147450.1479293823,844925.1912643432,273.0,-0.007354884496460929,-0.044869664329502866
360ONE,172,0,HOLD,-0.831936240196228,-0.8408035039901733,-0.8435468077659607,-0.014632120655943907,False,1143259.6045944213,844925.1912643432,273.0,-0.010980072379578347,-0.044869664329502866
360ONE,173,0,HOLD,-0.7788437008857727,-0.7868949174880981,-0.7850465774536133,-0.005541804988711324,False,1146385.4412643432,844925.1912643432,273.0,-0.008275949235005136,-0.044869664329502866
360ONE,174,0,HOLD,-0.7366176247596741,-0.7442792654037476,-0.7435542941093445,-0.01716923862780237,False,1141266.6912643432,844925.1912643432,273.0,-0.012704117372987237,-0.044869664329502866
360ONE,175,0,HOLD,-0.757439374923706,-0.76679527759552,-0.7631663680076599,-0.014700676972642622,False,1140120.1045944213,844925.1912643432,273.0,-0.01369601550420737,-0.044869664329502866
360ONE,176,0,HOLD,-0.7687464952468872,-0.780900776386261,-0.7770435214042664,-0.021163243904110823,False,1135833.9845993042,844925.1912643432,273.0,-0.017403885589276174,-0.044869664329502866
360ONE,177,0,HOLD,-0.843686044216156,-0.8509752750396729,-0.8478993773460388,-0.006134152449988795,False,1142290.4412643432,844925.1912643432,273.0,-0.011818483745390818,-0.044869664329502866
360ONE,178,1,BUY,-0.7878552079200745,-0.7801558971405029,-0.7935671210289001,-0.0190647114984527,False,1138127.1912643432,844925.1912643432,273.0,-0.015420060497616262,-0.044869664329502866
360ONE,179,0,HOLD,-0.8104968667030334,-0.811375081539154,-0.8119766116142273,-0.013254070223963231,False,1139369.3545944213,844925.1912643432,273.0,-0.014345480164444745,-0.044869664329502866
360ONE,180,0,HOLD,-0.7856362462043762,-0.7910999059677124,-0.7977476716041565,-0.03535096691271367,False,1127316.3979293823,844925.1912643432,273.0,-0.02477234583919053,-0.044869664329502866
360ONE,181,0,HOLD,-0.9347245693206787,-0.941292941570282,-0.9401633739471436,-0.003079774336045501,False,1139696.9412643432,844925.1912643432,273.0,-0.01406208893530175,-0.044869664329502866
360ONE,182,1,BUY,-0.8961236476898193,-0.887076735496521,-0.909138560295105,-0.01986568293858728,False,1136366.3545944213,844925.1912643432,273.0,-0.016943338805394247,-0.044869664329502866
360ONE,183,1,BUY,-0.9165417551994324,-0.9129160642623901,-0.9285791516304016,-0.030258988274439933,False,1128735.9845993042,844925.1912643432,273.0,-0.023544278740611355,-0.044869664329502866
360ONE,184,0,HOLD,-0.9512583613395691,-0.9607420563697815,-0.9664044976234436,-0.035758001635659446,False,1121760.8379318237,844925.1912643432,273.0,-0.029578392973713,-0.044869664329502866
360ONE,185,0,HOLD,-0.9939997792243958,-0.9990760087966919,-1.0232887268066406,-0.057679211424520746,False,1105763.0445968627,844925.1912643432,273.0,-0.04341788869510914,-0.044869664329502866
360ONE,186,1,BUY,-1.0776077508926392,-1.049919843673706,-1.0795029401779175,-0.014936152645715177,False,1121859.5073966673,829622.7038688353,289.0,-0.029493035224181945,-0.044869664329502866
360ONE,187,1,BUY,-1.049087405204773,-1.0343117713928223,-1.0815722942352295,-0.05355415912868257,False,1108160.9003410032,829622.7038688353,289.0,-0.041343532962619736,-0.044869664329502866
360ONE,188,2,SELL,-1.1508158445358276,-1.1584677696228027,-1.1486546993255615,-0.0355094866883088,False,1111461.6639413452,856582.1171273802,261.0,-0.0384880826659564,-0.044869664329502866
360ONE,189,1,BUY,-1.0611178874969482,-1.0608034133911133,-1.1133592128753662,-0.02176243077578138,False,1120939.0067584226,834099.0067584227,284.0,-0.030289349089337943,-0.044869664329502866
360ONE,190,1,BUY,-1.0321871042251587,-1.0290594100952148,-1.074488878250122,-0.023876646570359983,False,1124588.399824829,834099.0067584227,284.0,-0.027132303697468052,-0.044869664329502866
360ONE,191,1,BUY,-1.0367804765701294,-1.0360641479492188,-1.0618762969970703,-0.010167828020960792,False,1134258.6136920163,834099.0067584227,284.0,-0.018766719729868278,-0.044869664329502866
360ONE,192,1,BUY,-1.0323443412780762,-1.023647427558899,-1.0660803318023682,-0.015443083333320382,False,1136161.3998248288,834099.0067584227,284.0,-0.01712064267458828,-0.044869664329502866
360ONE,193,1,BUY,-1.0003547668457031,-0.9972021579742432,-1.00608229637146,0.008231837197588595,False,1150688.0067584226,834099.0067584227,284.0,-0.004553852349542179,-0.044869664329502866
360ONE,194,1,BUY,-0.9931689500808716,-0.9873068928718567,-1.0243096351623535,-0.0008847976073566776,False,1152803.792891235,834099.0067584227,284.0,-0.002723511594454573,-0.044869664329502866
360ONE,195,1,BUY,-1.0110883712768555,-0.9941532611846924,-1.0106017589569092,-0.009513638862179655,False,1148884.6136920163,834099.0067584227,284.0,-0.006113945676412606,-0.044869664329502866
360ONE,196,1,BUY,-1.0538792610168457,-1.0504429340362549,-1.056444525718689,-0.0254102571111666,False,1137766.0067584226,834099.0067584227,284.0,-0.015732516804536998,-0.044869664329502866
360ONE,197,1,BUY,-1.0997800827026367,-1.0927636623382568,-1.1171590089797974,0.0019000404039105443,False,1147876.3998248288,834099.0067584227,284.0,-0.006986139185169901,-0.044869664329502866
360ONE,198,1,BUY,-1.07041335105896,-1.0634783506393433,-1.1029483079910278,-0.04643400563196079,False,1125156.3998248288,834099.0067584227,284.0,-0.026640933831314637,-0.044869664329502866
360ONE,199,1,BUY,-1.2659462690353394,-1.2572638988494873,-1.2853204011917114,-0.03503381040762327,False,1120371.0067584226,834099.0067584227,284.0,-0.03078071895549156,-0.044869664329502866
360ONE,200,1,BUY,-1.2862684726715088,-1.2732537984848022,-1.3051115274429321,-0.016878780014041028,False,1128280.3998248288,834099.0067584227,284.0,-0.023938399567469737,-0.044869664329502866
360ONE,201,0,HOLD,-1.1543278694152832,-1.163601279258728,-1.1788984537124634,-0.03572664654919474,False,1121549.6136920163,834099.0067584227,284.0,-0.02976112048505549,-0.044869664329502866
360ONE,202,0,HOLD,-1.1740198135375977,-1.1816914081573486,-1.1838432550430298,-0.034949755160087616,False,1118596.0067584226,834099.0067584227,284.0,-0.03231624978722162,-0.044869664329502866
360ONE,203,0,HOLD,-1.178429126739502,-1.203277826309204,-1.1988636255264282,-0.020601249130816148,False,1125255.792891235,834099.0067584227,284.0,-0.026554950102905064,-0.044869664329502866
360ONE,204,0,HOLD,-1.1083450317382812,-1.1269835233688354,-1.1292568445205688,-0.008549635435488707,False,1135522.3998248288,834099.0067584227,284.0,-0.0176734337740111,-0.044869664329502866
360ONE,205,0,HOLD,-1.0681614875793457,-1.0793980360031128,-1.0864754915237427,-0.003221140751577322,False,1143801.0067584226,834099.0067584227,284.0,-0.010511711976654802,-0.044869664329502866
360ONE,206,0,HOLD,-1.045257329940796,-1.0461736917495728,-1.0606744289398193,-0.017378044243980102,False,1139853.3998248288,834099.0067584227,284.0,-0.013926738544589761,-0.044869664329502866
360ONE,207,0,HOLD,-0.9725666642189026,-0.9733912348747253,-0.9789024591445923,-0.033176018089882034,False,1128805.792891235,834099.0067584227,284.0,-0.02348388843944495,-0.044869664329502866
360ONE,208,0,HOLD,-1.0949503183364868,-1.1051043272018433,-1.0978201627731323,-0.02410548625903689,False,1128450.792891235,834099.0067584227,284.0,-0.023790994605790962,-0.044869664329502866
360ONE,209,0,HOLD,-1.0575155019760132,-1.0650321245193481,-1.0759676694869995,-0.013968185865627803,False,1134059.792891235,834099.0067584227,284.0,-0.01893871717752398,-0.044869664329502866
360ONE,210,0,HOLD,-1.0302143096923828,-1.040653944015503,-1.0440703630447388,-0.028885739388994976,False,1128365.6136920163,834099.0067584227,284.0,-0.02386468209121207,-0.044869664329502866
360ONE,211,0,HOLD,-1.0819076299667358,-1.1024644374847412,-1.09548819065094,-0.01874174156852604,False,1131290.792891235,834099.0067584227,284.0,-0.021334145275022868,-0.044869664329502866
360ONE,212,0,HOLD,-1.057652473449707,-1.0682462453842163,-1.0709501504898071,-0.018999498553526468,False,1132625.6136920163,834099.0067584227,284.0,-0.02017940809505993,-0.044869664329502866
360ONE,213,0,HOLD,-1.0281872749328613,-1.041742205619812,-1.041782259941101,-0.026335149091413525,False,1129104.0067584226,834099.0067584227,284.0,-0.023225907263379676,-0.044869664329502866
360ONE,214,0,HOLD,-1.0097914934158325,-1.0218782424926758,-1.019012451171875,-0.03413971247407387,False,1122870.2032916257,834099.0067584227,284.0,-0.028618694543499294,-0.044869664329502866
360ONE,215,0,HOLD,-1.0451914072036743,-1.0644011497497559,-1.0577505826950073,-0.01186544076832708,False,1132412.6136920163,834099.0067584227,284.0,-0.02036367179486754,-0.044869664329502866
360ONE,216,0,HOLD,-0.9989221096038818,-1.0055232048034668,-1.0314151048660278,-0.021530380416332446,False,1131745.22062561,834099.0067584227,284.0,-0.02094102538943073,-0.044869664329502866
360ONE,217,1,BUY,-1.0063109397888184,-1.0042012929916382,-1.013917088508606,-0.012274946802439485,False,1136701.0067584226,834099.0067584227,284.0,-0.016653835303575032,-0.044869664329502866
360ONE,218,0,HOLD,-0.9925710558891296,-0.9979307055473328,-1.0043834447860718,-0.0036709536565136796,False,1144141.792891235,834099.0067584227,284.0,-0.010216902053297254,-0.044869664329502866
360ONE,219,1,BUY,-0.8983322381973267,-0.8830699324607849,-0.913813054561615,-0.014810190893811994,False,1141500.6136920163,834099.0067584227,284.0,-0.012501753936409645,-0.044869664329502866
360ONE,220,0,HOLD,-0.8936095833778381,-0.8990674018859863,-0.8993831276893616,-0.007433331436330105,False,1144411.6136920163,834099.0067584227,284.0,-0.00998348337237235,-0.044869664329502866
360ONE,221,1,BUY,-0.8976755142211914,-0.891498863697052,-0.9130746126174927,-0.01023040706833995,False,1144269.6136920163,834099.0067584227,284.0,-0.010106325838910754,-0.044869664329502866
360ONE,222,0,HOLD,-0.8657066226005554,-0.8662770986557007,-0.8734540343284607,0.00957470789768708,False,1155587.0067584226,834099.0067584227,284.0,-0.00031578725396721986,-0.044869664329502866
360ONE,223,1,BUY,-0.8761671185493469,-0.8588459491729736,-0.8910797834396362,-0.003952510565951948,False,1153485.3998248288,834099.0067584227,284.0,-0.002133861756902919,-0.044869664329502866
360ONE,224,1,BUY,-0.9095219373703003,-0.8998252153396606,-0.9127275347709656,-0.006831425318426331,False,1150773.22062561,834099.0067584227,284.0,-0.004480134873284513,-0.044869664329502866
360ONE,225,0,HOLD,-0.8578264117240906,-0.86300128698349,-0.8860737085342407,0.007292643805750343,False,1159165.3998248288,834099.0067584227,284.0,0.0,-0.044869664329502866
360ONE,226,0,HOLD,-0.8524366617202759,-0.8620206117630005,-0.8689588308334351,0.0029645407522735923,False,1162601.792891235,834099.0067584227,284.0,0.0,-0.044869664329502866
360ONE,227,1,BUY,-0.8550381660461426,-0.8439136743545532,-0.8617790341377258,-0.013826194400115899,False,1154564.6136920163,834099.0067584227,284.0,-0.00691309720005795,-0.044869664329502866
360ONE,228,0,HOLD,-0.8803021311759949,-0.8900738954544067,-0.8888747692108154,-0.011349972828616434,False,1151994.3998248288,834099.0067584227,284.0,-0.00912384027898932,-0.044869664329502866
360ONE,229,0,HOLD,-0.8784961104393005,-0.8861967325210571,-0.8996317386627197,-0.008485765053854703,False,1152363.6136920163,834099.0067584227,284.0,-0.008806264760488429,-0.044869664329502866
360ONE,230,0,HOLD,-0.8548610806465149,-0.8641322255134583,-0.8674174547195435,2.3089315649921574e-06,False,1157461.3998248288,834099.0067584227,284.0,-0.004421456338565228,-0.044869664329502866
360ONE,231,0,HOLD,-0.8381128311157227,-0.8396735787391663,-0.8601405024528503,0.014672812302645832,False,1174444.6136920163,834099.0067584227,284.0,0.0,-0.044869664329502866
360ONE,232,1,BUY,-0.8821033239364624,-0.8607084155082703,-0.8907070755958557,0.0030710568133767158,False,1178051.3998248288,834099.0067584227,284.0,0.0,-0.044869664329502866
360ONE,233,1,BUY,-0.8466389775276184,-0.8459047079086304,-0.8644812703132629,-0.005689359903510204,False,1174700.22062561,834099.0067584227,284.0,-0.0028446799517551236,-0.044869664329502866
360ONE,234,0,HOLD,-0.8604570627212524,-0.8644617795944214,-0.8715000152587891,-0.008976781763147212,False,1171093.3998248288,834099.0067584227,284.0,-0.005906363679067505,-0.044869664329502866
360ONE,235,0,HOLD,-0.8672195672988892,-0.8718663454055786,-0.8758341073989868,0.013531981197706378,False,1186940.6136920163,834099.0067584227,284.0,0.0,-0.044869664329502866
360ONE,236,1,BUY,-0.8393281698226929,-0.8383073210716248,-0.8595607280731201,0.0022610955441693115,False,1189624.3998248288,834099.0067584227,284.0,0.0,-0.044869664329502866
360ONE,237,1,BUY,-0.8669000267982483,-0.866668701171875,-0.8732119202613831,-0.005275915994461526,False,1186486.22062561,834099.0067584227,284.0,-0.0026379579972307596,-0.044869664329502866
360ONE,238,0,HOLD,-0.902187168598175,-0.9073121547698975,-0.9134386777877808,-0.010024530687446714,False,1182098.3998248288,834099.0067584227,284.0,-0.006326366541496793,-0.044869664329502866
360ONE,239,0,HOLD,-0.908135712146759,-0.9166563153266907,-0.9220404028892517,0.0052410493418068105,False,1188957.0067584226,834099.0067584227,284.0,-0.0005610115818946913,-0.044869664329502866
360ONE,240,1,BUY,-0.8782361149787903,-0.8682262897491455,-0.890742301940918,-0.008584641514607765,False,1184185.792891235,834099.0067584227,284.0,-0.004571700895168744,-0.044869664329502866
